customer_id,Movie Name,watch_duration_percent,liked,rating,watch_date,rewatch_count,completion_status,device,time_of_day,skipped_scenes,buffering_time_sec,review_text
C0133,A Real Pain,94,1,5.5,2025-08-02,3,Completed,Mobile,Night,1,0.0,Amazing cinematography!
C0133,"Avventura, L' (The Adventure)",32,0,7.2,2025-08-11,1,Dropped,Smart TV,Evening,3,6.49,
C0133,Ghost Rider,75,1,6.5,2025-01-05,0,Dropped,Tablet,Night,8,0.0,Loved it!
C0133,"Teachers' Lounge, The",60,0,4.8,2025-01-20,3,Dropped,Laptop,Night,10,16.76,Average experience.
C0133,Guardians of the Galaxy Vol 2,29,0,5.6,2025-03-05,1,Dropped,Tablet,Night,0,0.0,Great acting!
C0133,Lone Star,62,0,,2025-10-19,0,Partial,Laptop,Afternoon,2,0.0,Could be better.
C0133,All About Eve,71,1,4.2,2025-04-07,2,Dropped,Tablet,Evening,5,11.33,Average experience.
C0133,"Happy Birthday, Wanda June",46,0,,2025-02-10,4,Dropped,Laptop,Afternoon,2,5.56,Amazing cinematography!
C0133,Year One,36,0,5.1,2025-06-26,2,Partial,Mobile,Afternoon,10,0.0,
C0133,Beavis and Butt head Do America,34,0,5.5,2024-11-27,2,Dropped,Smart TV,Afternoon,9,0.0,Great acting!
C0134,Suspect Zero,68,0,,2025-08-21,0,Dropped,Tablet,Afternoon,3,5.08,
C0134,Inglourious Basterds,62,0,,2025-04-12,4,Partial,Tablet,Evening,4,8.56,Could be better.
C0134,Prometheus,44,0,8.5,2025-09-22,4,Partial,Smart TV,Afternoon,6,12.73,Not my type.
C0134,White Christmas,90,1,6.2,2025-06-11,4,Completed,Tablet,Night,0,16.7,Great acting!
C0134,Origin,67,0,,2025-01-04,4,Dropped,Mobile,Evening,7,7.8,Not my type.
C0134,"Pianist, The",73,1,5.6,2025-04-09,2,Dropped,Smart TV,Afternoon,6,13.96,Would watch again!
C0134,Ninja Assassin,75,1,8.0,2025-01-17,2,Dropped,Smart TV,Night,2,17.61,
C0134,"Happy Birthday, Wanda June",39,0,9.3,2025-09-27,3,Partial,Tablet,Afternoon,4,0.0,Great acting!
C0134,Pirates of the Caribbean Dead Man's Chest,45,0,7.3,2025-03-13,1,Partial,Tablet,Evening,3,5.73,
C0134,Halloween,93,1,8.7,2024-12-11,3,Completed,Tablet,Afternoon,1,11.8,Too slow.
C0135,Martha Marcy May Marlene,48,0,7.0,2025-03-25,0,Partial,Laptop,Afternoon,7,0.0,Would watch again!
C0135,Shame,36,0,6.8,2025-08-24,1,Dropped,Laptop,Morning,4,8.47,Loved it!
C0135,Natural Born Killers,55,0,,2024-12-05,0,Partial,Tablet,Night,3,5.96,
C0135,Elvis,61,0,,2025-04-02,4,Dropped,Laptop,Night,4,8.11,
C0135,Bridesmaids,78,1,9.6,2025-04-30,4,Partial,Mobile,Morning,3,11.45,
C0135,Broadcast News,43,0,8.2,2025-09-25,3,Partial,Tablet,Night,1,9.03,
C0135,Tucker and Dale vs Evil,48,0,,2025-03-21,0,Dropped,Mobile,Morning,6,0.0,Loved it!
C0135,Office Space,51,0,5.6,2025-09-05,4,Dropped,Laptop,Morning,3,0.0,Could be better.
C0136,Pitch Black,81,1,5.2,2025-10-10,2,Dropped,Mobile,Evening,0,10.91,
C0136,"Back up Plan, The",29,0,,2025-05-23,3,Dropped,Mobile,Morning,1,18.17,Average experience.
C0136,Indiana Jones IV,94,1,7.5,2024-12-29,0,Completed,Mobile,Morning,0,13.12,
C0136,"Damned United, The",87,1,9.3,2025-08-01,3,Dropped,Laptop,Night,2,14.96,Loved it!
C0136,It's a Wonderful Life,38,0,9.1,2025-07-18,1,Partial,Laptop,Evening,4,17.76,
C0136,"Last Flight, The",45,0,4.4,2025-05-31,3,Dropped,Tablet,Night,9,0.0,
C0136,"Avengers, The",30,0,6.9,2025-08-08,0,Partial,Mobile,Morning,3,15.65,Could be better.
C0136,Colombiana,58,0,,2025-03-24,0,Dropped,Smart TV,Morning,4,0.0,Would watch again!
C0136,Land of the Dead,37,0,,2025-09-12,0,Dropped,Laptop,Night,7,7.37,Average experience.
C0136,"Battle of Algiers, The",50,0,9.8,2025-10-27,0,Partial,Laptop,Evening,9,13.15,Could be better.
C0136,Hannibal,39,0,5.7,2025-05-12,0,Dropped,Laptop,Afternoon,1,4.36,Average experience.
C0136,Newsies,28,0,5.5,2024-11-23,2,Partial,Smart TV,Afternoon,5,0.0,
C0136,Beauty and the Beast,20,0,6.2,2024-11-15,3,Dropped,Tablet,Night,9,14.1,Amazing cinematography!
C0136,Ni vu ni connu,97,1,7.4,2025-01-17,4,Completed,Tablet,Afternoon,0,0.0,Amazing cinematography!
C0136,"Rocky Horror Picture Show, The",64,0,,2025-05-06,3,Dropped,Tablet,Evening,5,5.92,Great acting!
C0136,Black Rain,78,1,6.4,2024-12-29,2,Partial,Tablet,Evening,0,0.0,
C0136,Airplane 2 The Sequel,25,0,9.2,2025-07-25,2,Dropped,Tablet,Afternoon,0,7.56,
C0136,Ed Wood,53,0,8.2,2025-03-07,3,Dropped,Smart TV,Morning,0,19.61,Loved it!
C0136,Bodyguard,82,1,4.8,2024-12-18,3,Partial,Laptop,Afternoon,0,2.23,Great acting!
C0136,Ghost Ship,38,0,5.1,2025-01-29,4,Dropped,Laptop,Evening,0,9.42,
C0137,Zootopia,96,1,4.0,2025-06-27,0,Completed,Mobile,Morning,2,5.36,
C0137,"Ghost and the Darkness, The",67,0,,2024-11-28,0,Dropped,Smart TV,Afternoon,5,16.52,
C0137,FairyTale A True Story,60,0,,2025-05-05,3,Dropped,Tablet,Afternoon,10,2.63,
C0137,Invictus,35,0,9.6,2025-06-10,2,Partial,Mobile,Morning,9,10.48,Loved it!
C0137,Aladdin,58,0,5.7,2025-07-24,2,Dropped,Smart TV,Evening,1,17.43,Too slow.
C0137,Into the Woods,80,1,8.8,2025-07-30,2,Dropped,Laptop,Morning,0,0.0,
C0137,Airplane 2 The Sequel,69,0,6.1,2025-03-20,4,Dropped,Mobile,Afternoon,7,15.46,
C0137,Game 6,99,1,8.3,2025-10-10,2,Completed,Smart TV,Afternoon,2,11.51,Amazing cinematography!
C0137,Magnolia,83,1,7.6,2025-04-19,2,Dropped,Tablet,Evening,0,14.73,
C0137,Warrior,26,0,6.2,2025-06-17,1,Partial,Tablet,Morning,6,0.0,Amazing cinematography!
C0137,"Sandlot Kids, The",50,0,8.5,2025-10-14,2,Partial,Tablet,Morning,1,2.88,Not my type.
C0137,Virtuosity,28,0,9.4,2025-05-14,0,Dropped,Laptop,Evening,3,10.24,Average experience.
C0137,Nurse Betty,57,0,6.8,2025-03-07,3,Dropped,Smart TV,Evening,0,13.51,Great acting!
C0137,Drop Dead Gorgeous,47,0,4.0,2025-06-22,0,Partial,Smart TV,Morning,7,6.16,
C0137,Hancock,70,0,6.0,2025-06-06,2,Partial,Tablet,Night,4,11.7,Great acting!
C0137,Wall E,68,0,5.7,2024-12-09,2,Partial,Smart TV,Morning,3,4.26,
C0138,Max Payne,43,0,,2025-04-12,0,Partial,Tablet,Afternoon,8,0.92,Great acting!
C0138,"Nightmare Before Christmas, The",43,0,,2025-06-16,4,Dropped,Laptop,Night,2,0.0,Great acting!
C0138,Cliffhanger,23,0,6.4,2025-01-03,4,Dropped,Tablet,Morning,5,11.81,
C0138,Foxcatcher,80,1,,2025-09-11,0,Partial,Mobile,Afternoon,0,15.03,
C0138,Ghostbusters,95,1,4.3,2024-12-15,4,Completed,Mobile,Evening,0,0.0,Too slow.
C0138,Braveheart,93,1,5.5,2024-11-14,2,Completed,Mobile,Afternoon,1,1.7,Loved it!
C0138,Elvis,94,1,6.6,2025-05-26,3,Completed,Smart TV,Afternoon,0,7.53,
C0138,Soldier,28,0,6.2,2024-12-13,4,Partial,Laptop,Morning,7,12.43,
C0138,10 Things I Hate About You,56,0,6.1,2025-02-05,1,Dropped,Smart TV,Afternoon,1,13.02,Too slow.
C0138,Little Men,68,0,8.4,2025-04-08,1,Partial,Mobile,Morning,1,18.9,Too slow.
C0138,"Rocky Horror Picture Show, The",83,1,6.5,2024-11-15,3,Partial,Mobile,Morning,1,0.0,Average experience.
C0138,Cherry Falls,23,0,5.0,2024-12-07,0,Partial,Mobile,Night,8,0.0,
C0138,"Day the Earth Stood Still, The",36,0,8.1,2025-03-07,3,Partial,Laptop,Night,0,16.52,
C0138,Lone Star,51,0,5.2,2025-10-11,3,Dropped,Tablet,Evening,9,0.0,
C0139,"Substance, The",67,0,9.5,2025-04-17,0,Dropped,Tablet,Evening,2,3.85,Not my type.
C0139,Lord of Illusions,51,0,7.2,2025-10-14,1,Dropped,Tablet,Morning,3,0.0,Average experience.
C0139,Forrest Gump,36,0,,2025-01-06,4,Partial,Tablet,Morning,7,4.03,
C0139,Machine Gun Preacher,92,1,9.9,2024-12-24,1,Completed,Mobile,Afternoon,0,0.0,
C0139,New York Minute,65,0,6.6,2025-02-09,2,Dropped,Smart TV,Night,7,17.54,
C0139,Bad Country,38,0,,2024-11-08,2,Partial,Smart TV,Afternoon,3,16.69,
C0139,Nashville,98,1,6.5,2025-04-28,4,Completed,Smart TV,Night,2,0.0,Great acting!
C0139,Wild Things,56,0,9.0,2024-10-27,0,Partial,Laptop,Night,10,0.0,Average experience.
C0139,Water for Elephants,73,1,7.2,2024-11-19,2,Dropped,Tablet,Afternoon,10,0.0,Great acting!
C0139,Pineapple Express,83,1,9.7,2025-08-16,2,Dropped,Laptop,Night,2,5.15,
C0139,Bean,36,0,5.8,2024-12-04,2,Dropped,Smart TV,Afternoon,2,5.85,Loved it!
C0139,Major League,83,1,6.8,2025-08-15,1,Partial,Tablet,Morning,2,0.0,
C0139,Ali,46,0,7.7,2025-09-10,1,Dropped,Laptop,Evening,7,16.82,
C0139,Grosse Point Blank,44,0,8.4,2024-12-30,1,Dropped,Tablet,Evening,5,0.0,
C0140,Reservoir Dogs,21,0,6.4,2025-03-21,1,Dropped,Laptop,Night,3,0.0,Great acting!
C0140,All About Eve,26,0,,2025-03-27,4,Partial,Laptop,Evening,2,5.06,
C0140,First Cow,47,0,6.7,2025-03-27,4,Partial,Tablet,Morning,8,0.0,
C0140,Star Trek First Contact,30,0,6.3,2025-01-15,2,Partial,Tablet,Evening,6,11.99,Amazing cinematography!
C0140,"Incredibles, The",92,1,,2025-08-07,1,Completed,Smart TV,Afternoon,1,15.27,Not my type.
C0140,Arctic Blue,20,0,9.4,2025-07-12,2,Partial,Mobile,Morning,7,17.99,
C0140,Top Gun,26,0,7.1,2025-08-28,4,Dropped,Mobile,Evening,4,1.23,Not my type.
C0140,Man on the Moon,71,1,7.1,2025-03-21,0,Dropped,Tablet,Evening,3,13.09,Not my type.
C0140,King Kong,78,1,7.0,2025-04-22,1,Dropped,Tablet,Morning,1,10.33,Could be better.
C0140,"Breakfast Club, The",82,1,,2025-08-20,3,Partial,Mobile,Morning,0,12.16,Would watch again!
C0140,"Other Boleyn Girl, The",97,1,7.4,2025-06-26,1,Completed,Tablet,Night,2,0.0,Amazing cinematography!
C0140,Predator,86,1,,2025-03-26,0,Dropped,Laptop,Night,1,11.58,
C0140,Fear and Loathing in Las Vegas,40,0,6.9,2025-10-12,0,Partial,Smart TV,Morning,5,10.73,Could be better.
C0140,To Sleep with Anger,28,0,6.5,2025-02-22,3,Dropped,Smart TV,Evening,3,4.79,Great acting!
C0140,Death to Smoochy,69,0,4.9,2025-08-27,3,Partial,Smart TV,Evening,8,0.0,
C0140,Pride and Prejudice,74,1,7.6,2024-12-05,1,Dropped,Laptop,Afternoon,0,0.0,
C0140,Deadpool,79,1,8.5,2025-08-03,3,Dropped,Laptop,Evening,5,0.0,Loved it!
C0141,Chinatown,86,1,5.8,2025-03-27,0,Dropped,Tablet,Morning,2,3.81,
C0141,Cherry Falls,21,0,8.6,2025-07-04,1,Dropped,Mobile,Night,7,18.4,
C0141,Cedar Rapids,84,1,5.9,2025-04-24,3,Partial,Laptop,Afternoon,0,1.23,Too slow.
C0141,Bean,26,0,,2025-08-25,2,Dropped,Mobile,Afternoon,4,9.78,
C0141,Man Trouble,81,1,,2025-07-03,3,Partial,Mobile,Morning,2,15.67,
C0141,Withnail and I,94,1,4.7,2024-11-14,2,Completed,Mobile,Night,1,8.05,Could be better.
C0141,Mr Deeds Goes to Town,87,1,,2025-06-01,1,Partial,Laptop,Evening,0,0.0,
C0141,Deep Rising,56,0,,2025-07-17,3,Partial,Mobile,Afternoon,7,19.14,Too slow.
C0141,Hellraiser Hellseeker,51,0,,2025-01-02,0,Partial,Mobile,Morning,5,9.56,Loved it!
C0141,Logan,83,1,7.5,2025-04-04,0,Partial,Tablet,Morning,2,0.88,Great acting!
C0141,500 Days of Summer,23,0,4.8,2025-02-15,2,Dropped,Laptop,Evening,7,11.96,
C0141,G.I. Jane,60,0,7.0,2024-12-22,1,Partial,Tablet,Night,1,2.16,
C0141,"Village, The",31,0,,2024-12-25,3,Dropped,Laptop,Night,10,5.67,
C0141,Airplane 2 The Sequel,46,0,10.0,2025-09-07,3,Dropped,Smart TV,Night,6,15.57,Average experience.
C0141,"Hills Have Eyes, The",95,1,,2025-04-25,3,Completed,Laptop,Afternoon,1,0.0,
C0142,Trap Livin',70,0,4.5,2025-08-09,3,Dropped,Laptop,Evening,1,11.19,Not my type.
C0142,Spanglish,34,0,7.9,2025-06-14,0,Dropped,Tablet,Afternoon,5,16.9,
C0142,Field of Dreams,21,0,4.3,2025-05-26,0,Dropped,Smart TV,Afternoon,1,10.42,
C0142,This Boy's Life,25,0,7.9,2024-11-13,1,Partial,Laptop,Evening,1,17.62,
C0142,Argo,99,1,4.3,2025-05-19,2,Completed,Tablet,Afternoon,2,8.49,Average experience.
C0143,Three Men and a Baby,23,0,8.9,2025-04-04,1,Dropped,Smart TV,Night,8,0.0,
C0143,"Saint, The",52,0,9.1,2025-07-11,2,Dropped,Laptop,Morning,1,0.0,Not my type.
C0143,50 50,98,1,9.6,2024-12-30,4,Completed,Smart TV,Night,2,19.57,Too slow.
C0143,Copycat,74,1,6.8,2025-05-03,3,Partial,Tablet,Morning,1,9.72,Too slow.
C0143,Shrek,70,0,,2025-05-25,1,Dropped,Smart TV,Night,3,10.52,
C0143,Alien Nation,31,0,6.4,2025-09-07,1,Partial,Mobile,Night,2,3.68,Would watch again!
C0143,"Village, The",44,0,6.4,2025-01-23,3,Partial,Mobile,Afternoon,2,12.82,
C0143,Schindler's List,57,0,5.5,2025-08-18,2,Dropped,Smart TV,Afternoon,5,9.53,Average experience.
C0143,Spartan,68,0,7.3,2025-02-14,1,Partial,Mobile,Morning,5,0.0,Could be better.
C0143,Red Planet,33,0,,2024-11-03,3,Partial,Laptop,Night,8,11.43,
C0144,No One Will Save You,64,0,,2025-01-31,4,Partial,Tablet,Morning,10,0.0,
C0144,Amour,27,0,,2025-09-02,2,Dropped,Tablet,Morning,9,0.0,Great acting!
C0144,Wag the Dog,82,1,6.8,2025-05-27,0,Dropped,Smart TV,Morning,0,0.36,Great acting!
C0144,A Good Person,28,0,6.3,2025-07-24,0,Partial,Laptop,Evening,2,19.38,Amazing cinematography!
C0144,El Mariachi,40,0,5.1,2025-03-23,4,Dropped,Mobile,Morning,10,7.69,
C0144,St. Elmo's Fire,45,0,4.8,2024-11-28,2,Dropped,Tablet,Night,10,2.78,
C0144,Men in Black,50,0,,2025-07-18,2,Dropped,Smart TV,Evening,7,13.81,
C0144,Jurassic Park The Lost World,70,0,,2025-06-10,4,Partial,Tablet,Night,10,9.92,Average experience.
C0144,Foe,66,0,5.5,2025-08-20,2,Dropped,Tablet,Evening,5,5.61,
C0144,Lincoln,85,1,8.5,2025-05-20,2,Dropped,Smart TV,Evening,2,4.57,
C0144,TRON Legacy,74,1,9.1,2025-03-22,3,Dropped,Tablet,Night,6,10.35,Loved it!
C0144,"Sex, Lies and Videotape",66,0,4.0,2025-07-23,4,Partial,Laptop,Afternoon,2,13.01,
C0144,Harold and Kumar Go to White Castle,58,0,9.9,2025-08-23,3,Partial,Smart TV,Morning,5,0.0,
C0144,"Last Flight, The",27,0,8.3,2025-09-01,4,Dropped,Laptop,Evening,6,14.66,Would watch again!
C0144,Independence Day,42,0,,2024-11-12,4,Dropped,Smart TV,Morning,7,18.29,Great acting!
C0144,House of 1000 Corpses,64,0,9.8,2025-01-02,0,Dropped,Mobile,Morning,1,6.7,
C0145,American Splendor,36,0,7.8,2024-12-10,2,Partial,Smart TV,Morning,10,0.0,
C0145,Foxcatcher,63,0,4.4,2025-06-20,3,Partial,Smart TV,Afternoon,3,12.41,
C0145,Eternal Sunshine of the Spotless Mind,30,0,8.3,2025-02-26,0,Dropped,Tablet,Afternoon,3,11.52,Great acting!
C0145,"Matrix Reloaded, The",43,0,,2025-08-31,2,Dropped,Mobile,Night,10,3.66,
C0145,Armageddon,87,1,5.3,2025-10-18,1,Partial,Tablet,Evening,1,1.6,
C0145,Analyze That,97,1,,2025-10-10,0,Completed,Smart TV,Afternoon,1,0.0,Could be better.
C0145,Master and Commander,60,0,5.3,2025-05-14,3,Dropped,Laptop,Night,2,10.88,Would watch again!
C0145,"Hangover, The",76,1,4.6,2025-06-15,1,Dropped,Laptop,Evening,7,8.46,
C0145,Pride and Prejudice,52,0,,2025-05-11,1,Partial,Tablet,Morning,8,0.0,Would watch again!
C0145,Deception,21,0,9.6,2025-04-28,3,Dropped,Laptop,Morning,9,4.81,
C0145,Looper,29,0,7.0,2025-02-07,0,Partial,Laptop,Evening,0,14.42,
C0145,Cherry Falls,73,1,8.1,2024-11-24,0,Dropped,Mobile,Afternoon,4,16.56,
C0145,"Killer, The",84,1,9.6,2025-06-16,2,Dropped,Mobile,Morning,0,16.32,Amazing cinematography!
C0145,"Croods, The",90,1,8.3,2025-09-06,0,Completed,Tablet,Afternoon,1,0.0,Amazing cinematography!
C0145,Mud,79,1,7.7,2025-10-10,0,Partial,Laptop,Evening,9,0.0,Could be better.
C0145,"Black Dahlia, The",86,1,,2025-02-01,1,Partial,Mobile,Afternoon,1,7.45,
C0146,Dead Poets Society,94,1,4.7,2025-02-13,0,Completed,Laptop,Evening,0,13.67,Would watch again!
C0146,Next,63,0,,2024-12-11,3,Dropped,Mobile,Afternoon,8,0.0,Too slow.
C0146,Star Wars Revenge of the Sith,82,1,7.7,2025-03-04,1,Dropped,Tablet,Afternoon,1,1.51,Not my type.
C0146,"Queen, The",81,1,4.2,2025-07-02,1,Partial,Mobile,Night,0,5.84,
C0146,Mission to Mars,45,0,5.6,2024-12-11,0,Dropped,Laptop,Afternoon,0,0.0,
C0146,Virtuosity,83,1,4.2,2024-11-06,1,Partial,Tablet,Evening,0,0.0,Average experience.
C0147,Apocalypse Now,50,0,4.3,2025-03-26,0,Dropped,Laptop,Evening,6,9.18,Too slow.
C0147,"Great Gatsby, The",74,1,4.6,2025-10-09,0,Dropped,Mobile,Afternoon,7,0.0,Amazing cinematography!
C0147,"Grudge, The",51,0,4.4,2025-05-11,4,Partial,Smart TV,Afternoon,2,0.0,Great acting!
C0147,Gothika,42,0,7.3,2025-09-08,1,Dropped,Tablet,Night,8,0.0,
C0147,Gamer,73,1,,2025-08-28,1,Dropped,Tablet,Night,3,12.0,Could be better.
C0147,"Producer, The",81,1,4.3,2025-05-25,2,Dropped,Mobile,Morning,1,1.99,Would watch again!
C0147,Rushmore,34,0,5.6,2025-05-02,2,Dropped,Mobile,Evening,1,0.0,Amazing cinematography!
C0147,"Breakfast Club, The",94,1,7.7,2025-04-07,2,Completed,Smart TV,Evening,1,8.41,Average experience.
C0147,Lord of War,69,0,,2024-12-14,4,Dropped,Tablet,Night,6,4.73,Too slow.
C0147,Cradle 2 the Grave,74,1,6.1,2024-12-12,0,Dropped,Smart TV,Night,6,8.81,Loved it!
C0147,Men in Black,83,1,4.6,2025-10-02,4,Partial,Tablet,Evening,0,0.0,Could be better.
C0147,Barton Fink,58,0,6.3,2025-01-10,3,Dropped,Mobile,Night,6,0.0,Could be better.
C0147,"Battle of Algiers, The",78,1,4.6,2025-04-11,2,Dropped,Mobile,Morning,5,0.0,
C0147,No Strings Attached,88,1,5.2,2025-09-01,3,Partial,Tablet,Night,0,7.77,Average experience.
C0147,Air,47,0,7.4,2025-10-10,1,Dropped,Laptop,Morning,4,9.73,
C0147,One Flew Over the Cuckoo's Nest,49,0,4.5,2024-12-14,2,Dropped,Tablet,Afternoon,9,0.0,
C0147,Avatar,69,0,5.3,2025-05-28,0,Dropped,Mobile,Evening,0,18.73,Too slow.
C0148,Dogma,36,0,5.7,2025-05-13,0,Dropped,Tablet,Morning,1,8.93,
C0148,Assassins,81,1,6.7,2025-03-15,4,Partial,Smart TV,Night,1,8.98,
C0148,Deep Rising,37,0,4.7,2025-10-18,2,Partial,Mobile,Evening,6,14.76,
C0148,8MM,75,1,5.3,2025-03-02,2,Partial,Smart TV,Afternoon,1,4.0,Would watch again!
C0148,Margin Call,77,1,,2024-11-03,3,Dropped,Mobile,Night,9,8.21,Too slow.
C0148,White Squall,47,0,8.1,2025-07-22,4,Dropped,Mobile,Night,8,3.33,Not my type.
C0148,Star Trek II The Wrath of Khan,29,0,,2025-04-09,1,Dropped,Laptop,Morning,6,0.0,
C0148,Pokemon Mewtwo Returns,35,0,,2025-07-09,1,Dropped,Mobile,Night,9,6.59,
C0148,King Kong,97,1,,2025-08-05,1,Completed,Smart TV,Night,2,0.0,Could be better.
C0148,"Surfer King, The",62,0,6.1,2025-05-17,3,Dropped,Laptop,Morning,2,5.57,
C0148,"Crouching Tiger, Hidden Dragon",61,0,9.4,2025-01-05,0,Partial,Smart TV,Evening,1,14.01,Too slow.
C0148,Something's Gotta Give,73,1,,2025-09-11,0,Dropped,Laptop,Afternoon,6,2.43,
C0148,While She Was Out,96,1,5.5,2025-08-04,1,Completed,Mobile,Evening,1,0.0,Not my type.
C0148,"Grifters, The",21,0,,2025-09-10,3,Partial,Smart TV,Evening,9,0.0,
C0148,Memory,94,1,4.8,2025-08-24,2,Completed,Mobile,Morning,2,12.23,
C0148,Saving Mr. Banks,81,1,9.4,2024-12-23,2,Dropped,Laptop,Night,1,1.33,Would watch again!
C0148,Prom Night,77,1,8.2,2025-09-27,0,Partial,Laptop,Afternoon,4,14.13,Great acting!
C0148,Donnie Brasco,54,0,7.7,2025-01-22,1,Dropped,Smart TV,Night,10,3.7,Amazing cinematography!
C0148,A Scanner Darkly,32,0,,2025-06-25,0,Partial,Smart TV,Evening,4,0.0,
C0149,"American, The",40,0,5.5,2025-10-07,2,Dropped,Mobile,Evening,7,14.03,
C0149,Superbad,74,1,9.9,2025-04-08,3,Partial,Laptop,Morning,9,5.7,Amazing cinematography!
C0149,To Sleep with Anger,99,1,9.4,2025-05-22,3,Completed,Mobile,Morning,1,12.73,Amazing cinematography!
C0149,August Osage County,85,1,,2025-07-26,1,Partial,Smart TV,Morning,2,15.6,Not my type.
C0149,My Mother Dreams the Satan's Disciples in New York,60,0,5.1,2024-12-20,4,Dropped,Tablet,Morning,10,4.84,Average experience.
C0149,Wonka,74,1,8.7,2024-12-06,4,Partial,Laptop,Afternoon,3,1.87,Too slow.
C0149,"Abyss, The",99,1,,2025-01-12,2,Completed,Tablet,Afternoon,1,17.17,Average experience.
C0149,E.T.,85,1,5.6,2025-06-11,1,Dropped,Smart TV,Evening,2,12.09,
C0149,Forrest Gump,80,1,9.6,2024-12-15,4,Partial,Smart TV,Night,2,0.0,Average experience.
C0150,Duck Soup,56,0,7.4,2025-04-18,3,Dropped,Mobile,Evening,5,0.0,Amazing cinematography!
C0150,Wild Things Diamonds in the Rough,64,0,8.6,2024-12-07,4,Partial,Tablet,Evening,7,17.31,Average experience.
C0150,Inglourious Basterds,61,0,7.6,2025-09-19,3,Partial,Mobile,Evening,0,0.0,Not my type.
C0150,American Sniper,95,1,6.0,2025-03-10,1,Completed,Tablet,Night,0,19.72,
C0150,Mr Brooks,86,1,,2024-11-19,3,Partial,Tablet,Evening,1,0.0,
C0150,Affliction,75,1,4.5,2025-10-27,2,Partial,Smart TV,Morning,1,0.0,
C0150,Ringu,33,0,6.9,2024-12-04,2,Partial,Mobile,Night,5,0.0,Average experience.
C0150,Body Heat,69,0,5.8,2025-06-23,4,Dropped,Smart TV,Afternoon,4,19.39,Average experience.
C0150,"Addams Family, The",55,0,9.5,2025-04-05,2,Partial,Laptop,Night,9,4.59,Loved it!
C0150,His Girl Friday,42,0,6.6,2025-08-10,3,Dropped,Laptop,Evening,7,0.0,
C0150,"Lincoln Lawyer, The",27,0,,2025-07-10,1,Partial,Smart TV,Night,6,15.11,
C0150,Super 8,29,0,8.6,2025-02-23,1,Partial,Laptop,Afternoon,6,17.36,
C0150,Legend,85,1,4.1,2025-07-12,0,Dropped,Mobile,Morning,0,11.56,
C0150,Foe,20,0,7.9,2025-06-06,4,Partial,Mobile,Afternoon,7,10.48,
C0151,"Neverending Story, The",61,0,4.3,2025-01-17,1,Partial,Smart TV,Afternoon,4,5.63,
C0151,Oppenheimer,85,1,6.3,2025-08-20,1,Dropped,Laptop,Morning,2,0.0,
C0151,Gamer,67,0,6.5,2025-10-25,3,Dropped,Tablet,Night,3,17.72,Amazing cinematography!
C0151,Saw IV,74,1,6.5,2025-04-30,1,Partial,Tablet,Afternoon,6,6.26,Would watch again!
C0151,Hitchcock,83,1,,2025-01-05,2,Partial,Laptop,Evening,2,0.0,Amazing cinematography!
C0151,Yes Man,65,0,,2025-01-27,3,Partial,Tablet,Evening,0,15.68,Would watch again!
C0151,"Usual Suspects, The",80,1,5.6,2025-10-20,1,Dropped,Smart TV,Night,1,1.61,
C0151,Ferrari,58,0,5.9,2025-09-01,3,Dropped,Smart TV,Afternoon,0,1.16,Loved it!
C0151,American Graffiti,72,1,6.1,2025-10-13,4,Dropped,Smart TV,Afternoon,4,6.87,
C0151,"Postman, The",66,0,9.7,2025-06-11,1,Dropped,Mobile,Night,6,12.63,
C0151,American Psycho,53,0,9.1,2025-09-29,4,Dropped,Smart TV,Morning,0,16.3,
C0152,Being There,30,0,8.6,2024-12-23,4,Partial,Laptop,Evening,1,0.0,Amazing cinematography!
C0152,Ringu,55,0,4.5,2025-08-21,2,Partial,Tablet,Night,6,10.21,
C0152,Strange Days,82,1,5.7,2025-08-26,3,Partial,Mobile,Night,2,15.64,Great acting!
C0152,Mission Impossible,37,0,6.1,2025-09-28,4,Partial,Laptop,Morning,8,1.36,
C0152,Gladiator,20,0,7.4,2025-10-09,1,Partial,Laptop,Night,4,6.31,
C0152,Thunderbirds,74,1,4.9,2024-11-26,2,Dropped,Tablet,Evening,1,0.0,Average experience.
C0152,American Fiction,59,0,6.7,2025-05-07,1,Dropped,Tablet,Morning,4,14.81,Could be better.
C0152,Jeux Interdits,58,0,,2025-01-02,0,Dropped,Laptop,Evening,9,0.0,Great acting!
C0152,Star Wars The Force Awakens,81,1,9.0,2025-06-28,0,Partial,Laptop,Night,1,17.29,Too slow.
C0152,"Blast from the Past, The",46,0,,2025-08-05,0,Dropped,Smart TV,Morning,2,7.48,Average experience.
C0152,"Three Musketeers, The",30,0,9.7,2024-11-09,4,Partial,Smart TV,Afternoon,1,12.05,Loved it!
C0152,"Beekeeper, The",41,0,,2024-12-28,4,Partial,Mobile,Evening,5,16.79,
C0152,Mr Blandings Builds His Dream House,78,1,7.7,2025-05-09,1,Dropped,Mobile,Morning,9,0.0,
C0152,TRON,25,0,10.0,2025-09-15,4,Dropped,Smart TV,Evening,6,0.0,Great acting!
C0152,Dead Poets Society,33,0,9.3,2025-09-01,4,Partial,Smart TV,Afternoon,0,14.71,Too slow.
C0152,Day of the Dead,80,1,,2025-08-25,2,Dropped,Smart TV,Morning,1,1.76,Amazing cinematography!
C0152,Memory,45,0,,2025-08-14,0,Partial,Smart TV,Afternoon,0,0.0,
